dataset,horizon_sec,feature_name,positive_rows,negative_rows,feature_id,block,history_definition,variable_type,unit,behavioural_reason,primary_association_test,effect_size,redundancy_check,predictive_ranking,selection_status,missing_handling,important_note,present_in_final_dataset,experiment_role,test,n_positive_nonmissing,n_negative_nonmissing,positive_mean,negative_mean,positive_median,negative_median,statistic,p_value,effect_size_name,test_detail,q_value_bh,fdr_significant_0p05
individual,1,veh2_history_front_y_change_m,1745,26394,V10.2,ranked_vehicle_context,last minus first vehicle y across previous 2 s,numeric,m,Distance change represents recent approach dynamics,Mann-Whitney U,0.09468911272323877,Spearman,grouped permutation importance,candidate,computed when history available; paired presence mask,Vehicle rank 2. May correlate with closing speed,True,individual_core,mann_whitney_u,1562,23691,-3.077760398207426,-3.7965360788907176,-0.03598,-0.6209220000000002,20254672.5,3.4274500307961905e-10,rank_biserial,two_sided,7.540390067751619e-10,True
individual,2,veh2_history_front_y_change_m,3801,24338,V10.2,ranked_vehicle_context,last minus first vehicle y across previous 2 s,numeric,m,Distance change represents recent approach dynamics,Mann-Whitney U,0.1057096122116814,Spearman,grouped permutation importance,candidate,computed when history available; paired presence mask,Vehicle rank 2. May correlate with closing speed,True,individual_core,mann_whitney_u,3396,21857,-3.1136443333333332,-3.851272445029052,-0.033198000000000005,-0.7858720000000001,41036406.5,3.197643289046183e-23,rank_biserial,two_sided,6.839403701571003e-23,True
individual,3,veh2_history_front_y_change_m,5167,22972,V10.2,ranked_vehicle_context,last minus first vehicle y across previous 2 s,numeric,m,Distance change represents recent approach dynamics,Mann-Whitney U,0.09201902910299853,Spearman,grouped permutation importance,candidate,computed when history available; paired presence mask,Vehicle rank 2. May correlate with closing speed,True,individual_core,mann_whitney_u,4580,20673,-3.2642386259825327,-3.8601550370047897,-0.0389629999999999,-0.8356380000000001,51697458.5,1.6871558772271113e-22,rank_biserial,two_sided,3.5111081769320967e-22,True
individual,1,veh3_history_front_y_change_m,1745,26394,V10.3,ranked_vehicle_context,last minus first vehicle y across previous 2 s,numeric,m,Distance change represents recent approach dynamics,Mann-Whitney U,0.12983647786121932,Spearman,grouped permutation importance,candidate,computed when history available; paired presence mask,Vehicle rank 3. May correlate with closing speed,True,individual_core,mann_whitney_u,1485,22149,-2.7832622080808083,-3.7232250088491576,-0.0456249999999998,-1.5914400000000002,18580875.5,4.8951636991700755e-17,rank_biserial,two_sided,1.5077104193443832e-16,True
individual,2,veh3_history_front_y_change_m,3801,24338,V10.3,ranked_vehicle_context,last minus first vehicle y across previous 2 s,numeric,m,Distance change represents recent approach dynamics,Mann-Whitney U,0.1591961181211683,Spearman,grouped permutation importance,candidate,computed when history available; paired presence mask,Vehicle rank 3. May correlate with closing speed,True,individual_core,mann_whitney_u,3184,20450,-2.7001562336683422,-3.8142570978973107,-0.0327909999999995,-1.863603499999999,37739252.5,1.803415757807187e-47,rank_biserial,two_sided,6.037522319615364e-47,True
individual,3,veh3_history_front_y_change_m,5167,22972,V10.3,ranked_vehicle_context,last minus first vehicle y across previous 2 s,numeric,m,Distance change represents recent approach dynamics,Mann-Whitney U,0.15904648816575806,Spearman,grouped permutation importance,candidate,computed when history available; paired presence mask,Vehicle rank 3. May correlate with closing speed,True,individual_core,mann_whitney_u,4262,19372,-2.7809983219145944,-3.8584679048110675,-0.034715999999999955,-1.99323,47847446.5,1.3302042644438828e-59,rank_biserial,two_sided,4.655714925553589e-59,True
individual,1,veh1_history_observed_fraction,1745,26394,V11.1,ranked_vehicle_context,directly observed fraction for each vehicle over previous 2 s,numeric,proportion,Quantifies reliability of ranked-vehicle history,Mann-Whitney U,0.014593921992777315,Spearman,grouped permutation importance,candidate,zero when rank unavailable,Vehicle rank 1. Quality feature rather than behavioural feature,True,individual_core,mann_whitney_u,1745,26394,0.8869422840769546,0.8790507943724583,1.0,1.0,23364845.0,0.17184444134640298,rank_biserial,two_sided,0.17881110788747337,False
individual,2,veh1_history_observed_fraction,3801,24338,V11.1,ranked_vehicle_context,directly observed fraction for each vehicle over previous 2 s,numeric,proportion,Quantifies reliability of ranked-vehicle history,Mann-Whitney U,0.011561307862615111,Spearman,grouped permutation importance,candidate,zero when rank unavailable,Vehicle rank 1. Quality feature rather than behavioural feature,True,individual_core,mann_whitney_u,3801,24338,0.8879993986544895,0.8782190499669339,1.0,1.0,46789130.0,0.12503196831700764,rank_biserial,two_sided,0.1337147438945776,False
individual,3,veh1_history_observed_fraction,5167,22972,V11.1,ranked_vehicle_context,directly observed fraction for each vehicle over previous 2 s,numeric,proportion,Quantifies reliability of ranked-vehicle history,Mann-Whitney U,0.0012900146764442955,Spearman,grouped permutation importance,candidate,zero when rank unavailable,Vehicle rank 1. Quality feature rather than behavioural feature,True,individual_core,mann_whitney_u,5167,22972,0.8817495645442229,0.8790432244637365,1.0,1.0,59424722.0,0.8462690768623855,rank_biserial,two_sided,0.8523893990344678,False
individual,1,veh2_history_observed_fraction,1745,26394,V11.2,ranked_vehicle_context,directly observed fraction for each vehicle over previous 2 s,numeric,proportion,Quantifies reliability of ranked-vehicle history,Mann-Whitney U,0.02380040788118687,Spearman,grouped permutation importance,candidate,zero when rank unavailable,Vehicle rank 2. Quality feature rather than behavioural feature,True,individual_core,mann_whitney_u,1745,26394,0.8509209987720017,0.8381829203606879,1.0,1.0,23576859.0,0.029877508038008448,rank_biserial,two_sided,0.035946376858228914,True
individual,2,veh2_history_observed_fraction,3801,24338,V11.2,ranked_vehicle_context,directly observed fraction for each vehicle over previous 2 s,numeric,proportion,Quantifies reliability of ranked-vehicle history,Mann-Whitney U,0.010323759902550966,Spearman,grouped permutation importance,candidate,zero when rank unavailable,Vehicle rank 2. Quality feature rather than behavioural feature,True,individual_core,mann_whitney_u,3801,24338,0.8432993823680485,0.8382971563183578,1.0,1.0,46731888.0,0.18186110078266926,rank_biserial,two_sided,0.19182609260637715,False
individual,3,veh2_history_observed_fraction,5167,22972,V11.2,ranked_vehicle_context,directly observed fraction for each vehicle over previous 2 s,numeric,proportion,Quantifies reliability of ranked-vehicle history,Mann-Whitney U,-0.0037696281141781363,Spearman,grouped permutation importance,candidate,zero when rank unavailable,Vehicle rank 2. Quality feature rather than behavioural feature,True,individual_core,mann_whitney_u,5167,22972,0.8343609168072106,0.8400101987512749,1.0,1.0,59124441.5,0.5808223357188631,rank_biserial,two_sided,0.6211572201437842,False
individual,1,veh3_history_observed_fraction,1745,26394,V11.3,ranked_vehicle_context,directly observed fraction for each vehicle over previous 2 s,numeric,proportion,Quantifies reliability of ranked-vehicle history,Mann-Whitney U,0.03569422850074688,Spearman,grouped permutation importance,candidate,zero when rank unavailable,Vehicle rank 3. Quality feature rather than behavioural feature,True,individual_core,mann_whitney_u,1745,26394,0.8078319006685768,0.7853534533461789,1.0,1.0,23850759.0,0.0024256383642546958,rank_biserial,two_sided,0.00327673954469494,True
individual,2,veh3_history_observed_fraction,3801,24338,V11.3,ranked_vehicle_context,directly observed fraction for each vehicle over previous 2 s,numeric,proportion,Quantifies reliability of ranked-vehicle history,Mann-Whitney U,0.02223064593098223,Spearman,grouped permutation importance,candidate,zero when rank unavailable,Vehicle rank 3. Quality feature rather than behavioural feature,True,individual_core,mann_whitney_u,3801,24338,0.7935004572731487,0.7856927634230617,1.0,1.0,47282633.5,0.007436275010453552,rank_biserial,two_sided,0.009235373803305217,True
individual,3,veh3_history_observed_fraction,5167,22972,V11.3,ranked_vehicle_context,directly observed fraction for each vehicle over previous 2 s,numeric,proportion,Quantifies reliability of ranked-vehicle history,Mann-Whitney U,0.003109734047029189,Spearman,grouped permutation importance,candidate,zero when rank unavailable,Vehicle rank 3. Quality feature rather than behavioural feature,True,individual_core,mann_whitney_u,5167,22972,0.7795441768733814,0.7883676193792858,1.0,1.0,59532719.0,0.6714783422428753,rank_biserial,two_sided,0.7082716760644027,False
individual,1,dbscan_history_mean_group_size,1745,26394,G01,dbscan_context,mean snapshot group size across previous 2 s,numeric,persons,Group presence is a required explanatory behavioural variable,Mann-Whitney U,-0.03773498057755165,Spearman,grouped permutation importance,theory_mandatory,mean with singleton represented as one,Actual rank will still be reported,True,dbscan_addon,mann_whitney_u,1745,26394,2.6449217987099334,2.7051403543095693,1.8823529411764703,2.0,22159775.0,0.00785289232089405,rank_biserial,two_sided,0.010077878478480696,True
individual,2,dbscan_history_mean_group_size,3801,24338,G01,dbscan_context,mean snapshot group size across previous 2 s,numeric,persons,Group presence is a required explanatory behavioural variable,Mann-Whitney U,-0.05646057997245624,Spearman,grouped permutation importance,theory_mandatory,mean with singleton represented as one,Actual rank will still be reported,True,dbscan_addon,mann_whitney_u,3801,24338,2.56431052001428,2.7228169432090286,1.8571428571428568,2.0,43642820.5,1.729949771775683e-08,rank_biserial,two_sided,3.0274121006074456e-08,True
individual,3,dbscan_history_mean_group_size,5167,22972,G01,dbscan_context,mean snapshot group size across previous 2 s,numeric,persons,Group presence is a required explanatory behavioural variable,Mann-Whitney U,-0.049300743298503535,Spearman,grouped permutation importance,theory_mandatory,mean with singleton represented as one,Actual rank will still be reported,True,dbscan_addon,mann_whitney_u,5167,22972,2.5746053848014236,2.7299267380779484,1.8823529411764703,2.0,56422253.5,2.4676673693036185e-08,rank_biserial,two_sided,3.958549738257888e-08,True
individual,1,dbscan_history_mean_spread_m,1745,26394,G02,dbscan_context,mean DBSCAN spatial spread across previous 2 s,numeric,m,Compact and dispersed groups may behave differently,Mann-Whitney U,-0.02820672320031059,Spearman,grouped permutation importance,candidate,zero for singleton,May correlate with group size,True,dbscan_addon,mann_whitney_u,1745,26394,0.42175335068492653,0.4362817365128859,0.3406862857142856,0.37970526190476195,22379199.0,0.04693365367950398,rank_biserial,two_sided,0.053938676616743376,False
individual,2,dbscan_history_mean_spread_m,3801,24338,G02,dbscan_context,mean DBSCAN spatial spread across previous 2 s,numeric,m,Compact and dispersed groups may behave differently,Mann-Whitney U,-0.05036623675484575,Spearman,grouped permutation importance,candidate,zero for singleton,May correlate with group size,True,dbscan_addon,mann_whitney_u,3801,24338,0.40642735091094967,0.4399025963371595,0.3322715,0.3825529523809523,43924710.5,4.953658331365841e-07,rank_biserial,two_sided,7.784320235003464e-07,True
individual,3,dbscan_history_mean_spread_m,5167,22972,G02,dbscan_context,mean DBSCAN spatial spread across previous 2 s,numeric,m,Compact and dispersed groups may behave differently,Mann-Whitney U,-0.04708599063270069,Spearman,grouped permutation importance,candidate,zero for singleton,May correlate with group size,True,dbscan_addon,mann_whitney_u,5167,22972,0.407894799558408,0.4415630907691108,0.3347847142857143,0.3846022380952381,56553695.0,1.0120052258694601e-07,rank_biserial,two_sided,1.5902939263662944e-07,True
individual,1,dbscan_history_mean_vx_mps,1745,26394,G03,dbscan_context,mean group vx averaged across previous 2 s,numeric,m/s,Companion lateral motion may influence the focal pedestrian,Mann-Whitney U,-0.06972076010155126,Spearman,grouped permutation importance,candidate,mean over valid snapshots,Excludes future information,True,dbscan_addon,mann_whitney_u,1745,26394,-0.05750823434160081,-0.010724254692935368,-0.0279555238095238,-0.00240109523809515,21423182.0,1.031557298810511e-06,rank_biserial,two_sided,1.621018612416517e-06,True
individual,2,dbscan_history_mean_vx_mps,3801,24338,G03,dbscan_context,mean group vx averaged across previous 2 s,numeric,m/s,Companion lateral motion may influence the focal pedestrian,Mann-Whitney U,-0.018074411522077005,Spearman,grouped permutation importance,candidate,mean over valid snapshots,Excludes future information,True,dbscan_addon,mann_whitney_u,3801,24338,-0.0421046375838381,-0.009177751657295626,-0.0092408095238095,-0.0026038333333332497,45418348.5,0.07266067188416851,rank_biserial,two_sided,0.08350554828479068,False
individual,3,dbscan_history_mean_vx_mps,5167,22972,G03,dbscan_context,mean group vx averaged across previous 2 s,numeric,m/s,Companion lateral motion may influence the focal pedestrian,Mann-Whitney U,0.00218770043796801,Spearman,grouped permutation importance,candidate,mean over valid snapshots,Excludes future information,True,dbscan_addon,mann_whitney_u,5167,22972,-0.032632780612317974,-0.009350264228956231,-0.0014488095238095,-0.0029147619047619,59477998.0,0.8056084272503766,rank_biserial,two_sided,0.8382682283551216,False
individual,1,dbscan_history_mean_vy_mps,1745,26394,G04,dbscan_context,mean group vy averaged across previous 2 s,numeric,m/s,Companions moving toward the road may encourage crossing,Mann-Whitney U,0.4436373813359076,Spearman,grouped permutation importance,candidate,mean over valid snapshots,Core group-motion candidate,True,dbscan_addon,mann_whitney_u,1745,26394,0.47806236312222133,-0.06135237705445295,0.4420940476190476,-0.00679324999999995,33245186.0,3.624251255909639e-212,rank_biserial,two_sided,4.651122445084037e-211,True
individual,2,dbscan_history_mean_vy_mps,3801,24338,G04,dbscan_context,mean group vy averaged across previous 2 s,numeric,m/s,Companions moving toward the road may encourage crossing,Mann-Whitney U,0.5386769517923808,Spearman,grouped permutation importance,candidate,mean over valid snapshots,Core group-motion candidate,True,dbscan_addon,mann_whitney_u,3801,24338,0.4786763767734442,-0.10701638279410042,0.4564560952380952,-0.0167678571428571,71170531.5,0.0,rank_biserial,two_sided,0.0,True
individual,3,dbscan_history_mean_vy_mps,5167,22972,G04,dbscan_context,mean group vy averaged across previous 2 s,numeric,m/s,Companions moving toward the road may encourage crossing,Mann-Whitney U,0.5594151593102412,Spearman,grouped permutation importance,candidate,mean over valid snapshots,Core group-motion candidate,True,dbscan_addon,mann_whitney_u,5167,22972,0.4452901614380584,-0.13433441060758325,0.4275602380952381,-0.02458157142857135,92548423.5,0.0,rank_biserial,two_sided,0.0,True
individual,1,dbscan_history_mean_speed_mps,1745,26394,G05,dbscan_context,mean group speed averaged across previous 2 s,numeric,m/s,Represents group activity level,Mann-Whitney U,0.4615652207141807,Spearman,grouped permutation importance,candidate,mean over valid snapshots,May correlate with group vx and vy,True,dbscan_addon,mann_whitney_u,1745,26394,1.4846295867348591,0.9910608183664287,1.4453172857142855,0.9557138333333333,33658042.0,1.7332872593044224e-229,rank_biserial,two_sided,2.66926237932881e-228,True
individual,2,dbscan_history_mean_speed_mps,3801,24338,G05,dbscan_context,mean group speed averaged across previous 2 s,numeric,m/s,Represents group activity level,Mann-Whitney U,0.41309912799804915,Spearman,grouped permutation importance,candidate,mean over valid snapshots,May correlate with group vx and vy,True,dbscan_addon,mann_whitney_u,3801,24338,1.3972261445926457,0.963015913107864,1.3578601904761904,0.9168284285714283,65362008.5,0.0,rank_biserial,two_sided,0.0,True
individual,3,dbscan_history_mean_speed_mps,5167,22972,G05,dbscan_context,mean group speed averaged across previous 2 s,numeric,m/s,Represents group activity level,Mann-Whitney U,0.37951132336667825,Spearman,grouped permutation importance,candidate,mean over valid snapshots,May correlate with group vx and vy,True,dbscan_addon,mann_whitney_u,5167,22972,1.3448962522728716,0.9489665215619849,1.297536333333333,0.8969348333333333,81871461.5,0.0,rank_biserial,two_sided,0.0,True
individual,1,dbscan_companion_wait_mean_sec,1745,26394,G06,dbscan_context,mean current waiting duration among companions,numeric,s,Average companion waiting may influence the focal decision,Mann-Whitney U,-0.16022628655943993,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,1745,26394,1.0903132039879866,2.9800009620783,0.0,0.2000000000000227,19338951.5,1.8607187412714978e-32,rank_biserial,two_sided,8.954708942369083e-32,True
individual,2,dbscan_companion_wait_mean_sec,3801,24338,G06,dbscan_context,mean current waiting duration among companions,numeric,s,Average companion waiting may influence the focal decision,Mann-Whitney U,-0.15189885089557698,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,3801,24338,1.1536325453744847,3.1297470880551104,0.0,0.2500000000000909,39228383.5,3.4676984404745106e-57,rank_biserial,two_sided,1.4053304206133542e-56,True
individual,3,dbscan_companion_wait_mean_sec,5167,22972,G06,dbscan_context,mean current waiting duration among companions,numeric,s,Average companion waiting may influence the focal decision,Mann-Whitney U,-0.14908435580532386,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,5167,22972,1.1784108679787717,3.241680871461231,0.0,0.2999999999998181,50500279.5,3.009532027938057e-70,rank_biserial,two_sided,1.158669830756152e-69,True
individual,1,dbscan_companion_wait_min_sec,1745,26394,G07,dbscan_context,minimum current waiting duration among companions,numeric,s,Newest companion may indicate recent group formation,Mann-Whitney U,-0.0998014439766961,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,1745,26394,0.5420630372492807,1.8718382965825542,0.0,0.0,20730461.0,1.5330102702494339e-15,rank_biserial,two_sided,4.215778243185943e-15,True
individual,2,dbscan_companion_wait_min_sec,3801,24338,G07,dbscan_context,minimum current waiting duration among companions,numeric,s,Newest companion may indicate recent group formation,Mann-Whitney U,-0.0881791944886331,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,3801,24338,0.5766377269139674,1.9787739337661243,0.0,0.0,42175696.0,1.7678700864503056e-23,rank_biserial,two_sided,3.8893141901906723e-23,True
individual,3,dbscan_companion_wait_min_sec,5167,22972,G07,dbscan_context,minimum current waiting duration among companions,numeric,s,Newest companion may indicate recent group formation,Mann-Whitney U,-0.08810415223979473,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,5167,22972,0.5698083994580966,2.063686226710776,0.0,0.0,54119342.5,1.2968468065677765e-29,rank_biserial,two_sided,2.9369765913446706e-29,True
individual,1,dbscan_companion_wait_max_sec,1745,26394,G08,dbscan_context,maximum current waiting duration among companions,numeric,s,Longest-waiting companion may influence crossing initiation,Mann-Whitney U,-0.16001179394552856,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,1745,26394,1.9497421203438408,4.625986966734864,0.0,0.3000000000000454,19343891.0,2.247516749874476e-32,rank_biserial,two_sided,1.0179928808254979e-31,True
individual,2,dbscan_companion_wait_max_sec,3801,24338,G08,dbscan_context,maximum current waiting duration among companions,numeric,s,Longest-waiting companion may influence crossing initiation,Mann-Whitney U,-0.1531825242281437,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,3801,24338,2.0077611154959234,4.843006820609745,0.0,0.4000000000001819,39169008.0,3.977937329909185e-58,rank_biserial,two_sided,1.8017716141353368e-57,True
individual,3,dbscan_companion_wait_max_sec,5167,22972,G08,dbscan_context,maximum current waiting duration among companions,numeric,s,Longest-waiting companion may influence crossing initiation,Mann-Whitney U,-0.1504387869669831,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,5167,22972,2.0664989355525463,4.998389343548667,0.0,0.4000000000001819,50419896.5,1.6965393929607862e-71,rank_biserial,two_sided,6.8754491188410814e-71,True
individual,1,dbscan_companion_low_speed_fraction,1745,26394,G09,dbscan_context,fraction of companions currently in low-speed waiting,numeric,proportion,Distinguishes a waiting group from a moving cluster,Mann-Whitney U,-0.14393865671910755,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,1745,26394,0.24246131137248617,0.36243043911384293,0.0,0.0,19714035.5,1.5557893158565094e-28,rank_biserial,two_sided,6.305040911629011e-28,True
individual,2,dbscan_companion_low_speed_fraction,3801,24338,G09,dbscan_context,fraction of companions currently in low-speed waiting,numeric,proportion,Distinguishes a waiting group from a moving cluster,Mann-Whitney U,-0.13205295266269879,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,3801,24338,0.26034925609552784,0.36977140586312174,0.0,0.0,40146343.0,4.660101443842857e-47,rank_biserial,two_sided,1.4951158798995834e-46,True
individual,3,dbscan_companion_low_speed_fraction,5167,22972,G09,dbscan_context,fraction of companions currently in low-speed waiting,numeric,proportion,Distinguishes a waiting group from a moving cluster,Mann-Whitney U,-0.12983788781866568,Spearman,grouped permutation importance,candidate,zero with no companions,Companions exclude the focal pedestrian,True,dbscan_addon,mann_whitney_u,5167,22972,0.26763516818801875,0.37463926015533106,0.0,0.0,51642522.0,6.117330899735722e-58,rank_biserial,two_sided,2.0479759968680462e-57,True
individual,1,dbscan_companion_low_speed_wait_mean_sec,1745,26394,G10,dbscan_context,mean causal cumulative low-speed waiting time among current companions,numeric,s,Tests whether companions with longer established waiting influence the focal decision,Mann-Whitney U,-0.1792823453624196,Spearman,grouped permutation importance,sensitivity_only,zero with no companions; log1p transform for modelling,Can exceed the 2 s observation window; companions exclude the focal pedestrian; retain only for cumulative-wait sensitivity analysis,True,dbscan_addon,mann_whitney_u,1745,26394,0.5266985753819565,2.138155146569968,0.0,0.0,18900114.0,1.1776826121884515e-42,rank_biserial,two_sided,6.975504702962367e-42,True
individual,2,dbscan_companion_low_speed_wait_mean_sec,3801,24338,G10,dbscan_context,mean causal cumulative low-speed waiting time among current companions,numeric,s,Tests whether companions with longer established waiting influence the focal decision,Mann-Whitney U,-0.17647645349999264,Spearman,grouped permutation importance,sensitivity_only,zero with no companions; log1p transform for modelling,Can exceed the 2 s observation window; companions exclude the focal pedestrian; retain only for cumulative-wait sensitivity analysis,True,dbscan_addon,mann_whitney_u,3801,24338,0.5736202096189427,2.266958071158174,0.0,0.0,38091562.0,2.665526659876995e-81,rank_biserial,two_sided,1.578811944696374e-80,True
individual,3,dbscan_companion_low_speed_wait_mean_sec,5167,22972,G10,dbscan_context,mean causal cumulative low-speed waiting time among current companions,numeric,s,Tests whether companions with longer established waiting influence the focal decision,Mann-Whitney U,-0.17425503421656086,Spearman,grouped permutation importance,sensitivity_only,zero with no companions; log1p transform for modelling,Can exceed the 2 s observation window; companions exclude the focal pedestrian; retain only for cumulative-wait sensitivity analysis,True,dbscan_addon,mann_whitney_u,5167,22972,0.5806512543400358,2.3660687324322773,0.0,0.0,49006446.0,3.169476567355346e-101,rank_biserial,two_sided,1.7432121120454402e-100,True
individual,1,dbscan_companion_low_speed_wait_min_sec,1745,26394,G11,dbscan_context,minimum causal cumulative low-speed waiting time among current companions,numeric,s,Identifies whether every current companion has established low-speed waiting,Mann-Whitney U,-0.11627807657075839,Spearman,grouped permutation importance,sensitivity_only,zero with no companions; log1p transform for modelling,Can exceed the 2 s observation window; companions exclude the focal pedestrian; retain only for cumulative-wait sensitivity analysis,True,dbscan_addon,mann_whitney_u,1745,26394,0.21054441260744988,1.3672311889065696,0.0,0.0,20351024.5,9.355278897428059e-28,rank_biserial,two_sided,3.601782375509803e-27,True
individual,2,dbscan_companion_low_speed_wait_min_sec,3801,24338,G11,dbscan_context,minimum causal cumulative low-speed waiting time among current companions,numeric,s,Identifies whether every current companion has established low-speed waiting,Mann-Whitney U,-0.10244210660402697,Spearman,grouped permutation importance,sensitivity_only,zero with no companions; log1p transform for modelling,Can exceed the 2 s observation window; companions exclude the focal pedestrian; retain only for cumulative-wait sensitivity analysis,True,dbscan_addon,mann_whitney_u,3801,24338,0.23575374901341753,1.4610074780179143,0.0,0.0,41515974.0,2.5358044655635917e-42,rank_biserial,two_sided,7.810277753935863e-42,True
individual,3,dbscan_companion_low_speed_wait_min_sec,5167,22972,G11,dbscan_context,minimum causal cumulative low-speed waiting time among current companions,numeric,s,Identifies whether every current companion has established low-speed waiting,Mann-Whitney U,-0.10035340268835957,Spearman,grouped permutation importance,sensitivity_only,zero with no companions; log1p transform for modelling,Can exceed the 2 s observation window; companions exclude the focal pedestrian; retain only for cumulative-wait sensitivity analysis,True,dbscan_addon,mann_whitney_u,5167,22972,0.22717244048771046,1.535795751349469,0.0,0.0,53392372.0,1.0571318441615663e-51,rank_biserial,two_sided,3.255966080017624e-51,True
individual,1,dbscan_companion_low_speed_wait_max_sec,1745,26394,G12,dbscan_context,maximum causal cumulative low-speed waiting time among current companions,numeric,s,Captures the longest-waiting current companion as a possible behavioural cue,Mann-Whitney U,-0.1758581495794499,Spearman,grouped permutation importance,sensitivity_only,zero with no companions; log1p transform for modelling,Can exceed the 2 s observation window; companions exclude the focal pedestrian; retain only for cumulative-wait sensitivity analysis,True,dbscan_addon,mann_whitney_u,1745,26394,1.0492263610315185,3.3983632643782675,0.0,0.0,18978969.0,4.1357462375445357e-41,rank_biserial,two_sided,2.2746604306494947e-40,True
individual,2,dbscan_companion_low_speed_wait_max_sec,3801,24338,G12,dbscan_context,maximum causal cumulative low-speed waiting time among current companions,numeric,s,Captures the longest-waiting current companion as a possible behavioural cue,Mann-Whitney U,-0.17463081163208605,Spearman,grouped permutation importance,sensitivity_only,zero with no companions; log1p transform for modelling,Can exceed the 2 s observation window; companions exclude the focal pedestrian; retain only for cumulative-wait sensitivity analysis,True,dbscan_addon,mann_whitney_u,3801,24338,1.1078663509602735,3.5876530528391815,0.0,0.0,38176931.0,1.1845519166541794e-79,rank_biserial,two_sided,6.515035541597987e-79,True
individual,3,dbscan_companion_low_speed_wait_max_sec,5167,22972,G12,dbscan_context,maximum causal cumulative low-speed waiting time among current companions,numeric,s,Captures the longest-waiting current companion as a possible behavioural cue,Mann-Whitney U,-0.17215550837109328,Spearman,grouped permutation importance,sensitivity_only,zero with no companions; log1p transform for modelling,Can exceed the 2 s observation window; companions exclude the focal pedestrian; retain only for cumulative-wait sensitivity analysis,True,dbscan_addon,mann_whitney_u,5167,22972,1.139520030965744,3.7279905972488243,0.0,0.0,49131049.0,7.472399628629223e-99,rank_biserial,two_sided,3.8358318093630013e-98,True
individual,1,dbscan_companion_male_ratio_2s_mean,1745,26394,G13,dbscan_demography,mean male proportion among companions across previous 2 s,numeric,proportion,Required demographic composition hypothesis,Mann-Whitney U,0.01131693340915163,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown gender is the reference proportion,True,dbscan_addon,mann_whitney_u,1745,26394,0.30440185157783,0.30133733201021673,0.1904761904761904,0.1690488744060172,23289380.0,0.41075264191980565,rank_biserial,two_sided,0.41615728194506624,False
individual,2,dbscan_companion_male_ratio_2s_mean,3801,24338,G13,dbscan_demography,mean male proportion among companions across previous 2 s,numeric,proportion,Required demographic composition hypothesis,Mann-Whitney U,-0.002890721522976536,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown gender is the reference proportion,True,dbscan_addon,mann_whitney_u,3801,24338,0.29669588354681503,0.30228193437092316,0.1666666666666666,0.1714285714285714,46120660.5,0.7658736811828335,rank_biserial,two_sided,0.775950966461555,False
individual,3,dbscan_companion_male_ratio_2s_mean,5167,22972,G13,dbscan_demography,mean male proportion among companions across previous 2 s,numeric,proportion,Required demographic composition hypothesis,Mann-Whitney U,-0.005421861253260052,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown gender is the reference proportion,True,dbscan_addon,mann_whitney_u,5167,22972,0.2959228597210906,0.30278797474761,0.1666666666666666,0.1714285714285714,59026384.5,0.5269647089850091,rank_biserial,two_sided,0.5714969379133198,False
individual,1,dbscan_companion_female_ratio_2s_mean,1745,26394,G14,dbscan_demography,mean female proportion among companions across previous 2 s,numeric,proportion,Required demographic composition hypothesis,Mann-Whitney U,-0.023279580993596505,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown gender equals one minus male minus female,True,dbscan_addon,mann_whitney_u,1745,26394,0.06861096403006102,0.07696852102277549,0.0,0.0,22492665.0,0.03669612799587298,rank_biserial,two_sided,0.043470797779726456,True
